input,label,formula_latex,context_text,problem_opt,answer_latex,prob_ans_latex,answer_opt,prob_ans_opt,problem_raw
"[CLS] \frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, \frac{182}{893} [SEP] The problem is 14/19 + 3 8/13. The student response is 182/893. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing addition correctly. [SEP]",conv-b,"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, \frac{182}{893}",The problem is 14/19 + 3 8/13. The student response is 182/893. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing addition correctly.,ADD FRAC 14 19 ADD INT 3 FRAC 8 13,\frac{182}{893},"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, \frac{182}{893}",FRAC 182 893,ADD FRAC 14 19 ADD INT 3 FRAC 8 13 EQ FRAC 182 893,14/19 + 3 8/13
"[CLS] \frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 3\,\frac{4}{19} [SEP] The problem is 14/19 + 3 8/13. The student response is 3 4/19. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for addition. [SEP]",conv-c,"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 3\,\frac{4}{19}","The problem is 14/19 + 3 8/13. The student response is 3 4/19. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for addition.",ADD FRAC 14 19 ADD INT 3 FRAC 8 13,"3\,\frac{4}{19}","\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 3\,\frac{4}{19}",ADD INT 3 FRAC 4 19,ADD FRAC 14 19 ADD INT 3 FRAC 8 13 EQ ADD INT 3 FRAC 4 19,14/19 + 3 8/13
"[CLS] \frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, -1\,\frac{1}{32} [SEP] The problem is 14/19 + 3 8/13. The student response is -1 1/32. Conversion behavior present but not matching common patterns; representation changed before carrying out addition. [SEP]",conv-d,"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, -1\,\frac{1}{32}",The problem is 14/19 + 3 8/13. The student response is -1 1/32. Conversion behavior present but not matching common patterns; representation changed before carrying out addition.,ADD FRAC 14 19 ADD INT 3 FRAC 8 13,"-1\,\frac{1}{32}","\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, -1\,\frac{1}{32}",SUB INT 0 ADD INT 1 FRAC 1 32,ADD FRAC 14 19 ADD INT 3 FRAC 8 13 EQ SUB INT 0 ADD INT 1 FRAC 1 32,14/19 + 3 8/13
"[CLS] \frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, -4\,\frac{87}{247} [SEP] The problem is 14/19 + 3 8/13. The student response is -4 87/247. Misapplied operation property: an additive-inverse transformation seems to have been introduced. [SEP]",po-a,"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, -4\,\frac{87}{247}",The problem is 14/19 + 3 8/13. The student response is -4 87/247. Misapplied operation property: an additive-inverse transformation seems to have been introduced.,ADD FRAC 14 19 ADD INT 3 FRAC 8 13,"-4\,\frac{87}{247}","\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, -4\,\frac{87}{247}",SUB INT 0 ADD INT 4 FRAC 87 247,ADD FRAC 14 19 ADD INT 3 FRAC 8 13 EQ SUB INT 0 ADD INT 4 FRAC 87 247,14/19 + 3 8/13
"[CLS] \frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, \frac{247}{1075} [SEP] The problem is 14/19 + 3 8/13. The student response is 247/1075. Misapplied operation property: a multiplicative inverse/reciprocal was applied to transform the expression. [SEP]",po-b,"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, \frac{247}{1075}",The problem is 14/19 + 3 8/13. The student response is 247/1075. Misapplied operation property: a multiplicative inverse/reciprocal was applied to transform the expression.,ADD FRAC 14 19 ADD INT 3 FRAC 8 13,\frac{247}{1075},"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, \frac{247}{1075}",FRAC 247 1075,ADD FRAC 14 19 ADD INT 3 FRAC 8 13 EQ FRAC 247 1075,14/19 + 3 8/13
"[CLS] \frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 20\,\frac{9}{16} [SEP] The problem is 14/19 + 3 8/13. The student response is 20 9/16. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for addition. [SEP]",po-c,"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 20\,\frac{9}{16}",The problem is 14/19 + 3 8/13. The student response is 20 9/16. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for addition.,ADD FRAC 14 19 ADD INT 3 FRAC 8 13,"20\,\frac{9}{16}","\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 20\,\frac{9}{16}",ADD INT 20 FRAC 9 16,ADD FRAC 14 19 ADD INT 3 FRAC 8 13 EQ ADD INT 20 FRAC 9 16,14/19 + 3 8/13
"[CLS] \frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 10\,\frac{1}{6} [SEP] The problem is 14/19 + 3 8/13. The student response is 10 1/6. Other property-of-operation handling that does not follow the standard algorithm. [SEP]",po-d,"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 10\,\frac{1}{6}",The problem is 14/19 + 3 8/13. The student response is 10 1/6. Other property-of-operation handling that does not follow the standard algorithm.,ADD FRAC 14 19 ADD INT 3 FRAC 8 13,"10\,\frac{1}{6}","\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 10\,\frac{1}{6}",ADD INT 10 FRAC 1 6,ADD FRAC 14 19 ADD INT 3 FRAC 8 13 EQ ADD INT 10 FRAC 1 6,14/19 + 3 8/13
"[CLS] \frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, \frac{7}{16} [SEP] The problem is 14/19 + 3 8/13. The student response is 7/16. Denominator issue: operated across denominators or failed to establish a proper common denominator before addition. [SEP]",pf-a,"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, \frac{7}{16}",The problem is 14/19 + 3 8/13. The student response is 7/16. Denominator issue: operated across denominators or failed to establish a proper common denominator before addition.,ADD FRAC 14 19 ADD INT 3 FRAC 8 13,\frac{7}{16},"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, \frac{7}{16}",FRAC 7 16,ADD FRAC 14 19 ADD INT 3 FRAC 8 13 EQ FRAC 7 16,14/19 + 3 8/13
"[CLS] \frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 4\,\frac{9}{13} [SEP] The problem is 14/19 + 3 8/13. The student response is 4 9/13. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for addition. [SEP]",pf-b,"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 4\,\frac{9}{13}",The problem is 14/19 + 3 8/13. The student response is 4 9/13. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for addition.,ADD FRAC 14 19 ADD INT 3 FRAC 8 13,"4\,\frac{9}{13}","\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 4\,\frac{9}{13}",ADD INT 4 FRAC 9 13,ADD FRAC 14 19 ADD INT 3 FRAC 8 13 EQ ADD INT 4 FRAC 9 13,14/19 + 3 8/13
"[CLS] \frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 34\,\frac{12}{19} [SEP] The problem is 14/19 + 3 8/13. The student response is 34 12/19. Numerator issue: operated on numerators in isolation from denominators. [SEP]",pf-c,"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 34\,\frac{12}{19}",The problem is 14/19 + 3 8/13. The student response is 34 12/19. Numerator issue: operated on numerators in isolation from denominators.,ADD FRAC 14 19 ADD INT 3 FRAC 8 13,"34\,\frac{12}{19}","\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 34\,\frac{12}{19}",ADD INT 34 FRAC 12 19,ADD FRAC 14 19 ADD INT 3 FRAC 8 13 EQ ADD INT 34 FRAC 12 19,14/19 + 3 8/13
"[CLS] \frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 4\,\frac{9}{13} [SEP] The problem is 14/19 + 3 8/13. The student response is 4 9/13. Other numerator-only handling that breaks the fraction-computation procedure. [SEP]",pf-d,"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 4\,\frac{9}{13}",The problem is 14/19 + 3 8/13. The student response is 4 9/13. Other numerator-only handling that breaks the fraction-computation procedure.,ADD FRAC 14 19 ADD INT 3 FRAC 8 13,"4\,\frac{9}{13}","\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 4\,\frac{9}{13}",ADD INT 4 FRAC 9 13,ADD FRAC 14 19 ADD INT 3 FRAC 8 13 EQ ADD INT 4 FRAC 9 13,14/19 + 3 8/13
"[CLS] \frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, -\frac{33}{247} [SEP] The problem is 14/19 + 3 8/13. The student response is -33/247. Used denominator product in a context of addition where equal denominators are required. [SEP]",pf-e,"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, -\frac{33}{247}",The problem is 14/19 + 3 8/13. The student response is -33/247. Used denominator product in a context of addition where equal denominators are required.,ADD FRAC 14 19 ADD INT 3 FRAC 8 13,-\frac{33}{247},"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, -\frac{33}{247}",FRAC -33 247,ADD FRAC 14 19 ADD INT 3 FRAC 8 13 EQ FRAC -33 247,14/19 + 3 8/13
"[CLS] \frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 4\,\frac{88}{247} [SEP] The problem is 14/19 + 3 8/13. The student response is 4 88/247. Arithmetic slip: local integer/computation error likely occurred. [SEP]",a,"\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 4\,\frac{88}{247}",The problem is 14/19 + 3 8/13. The student response is 4 88/247. Arithmetic slip: local integer/computation error likely occurred.,ADD FRAC 14 19 ADD INT 3 FRAC 8 13,"4\,\frac{88}{247}","\frac{14}{19} \, + \, 3\,\frac{8}{13} \,=\, 4\,\frac{88}{247}",ADD INT 4 FRAC 88 247,ADD FRAC 14 19 ADD INT 3 FRAC 8 13 EQ ADD INT 4 FRAC 88 247,14/19 + 3 8/13
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 2\,\frac{14}{23} [SEP] The problem is 10/14 - 5 5/9. The student response is 2 14/23. Likely a conversion issue: bundling whole and fractional parts, then operating across them during subtraction. [SEP]",conv-a,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 2\,\frac{14}{23}","The problem is 10/14 - 5 5/9. The student response is 2 14/23. Likely a conversion issue: bundling whole and fractional parts, then operating across them during subtraction.",SUB FRAC 10 14 ADD INT 5 FRAC 5 9,"2\,\frac{14}{23}","\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 2\,\frac{14}{23}",ADD INT 2 FRAC 14 23,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ ADD INT 2 FRAC 14 23,10/14 - 5 5/9
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 3\,\frac{61}{63} [SEP] The problem is 10/14 - 5 5/9. The student response is 3 61/63. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing subtraction correctly. [SEP]",conv-b,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 3\,\frac{61}{63}",The problem is 10/14 - 5 5/9. The student response is 3 61/63. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing subtraction correctly.,SUB FRAC 10 14 ADD INT 5 FRAC 5 9,"3\,\frac{61}{63}","\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 3\,\frac{61}{63}",ADD INT 3 FRAC 61 63,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ ADD INT 3 FRAC 61 63,10/14 - 5 5/9
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 4\,\frac{2}{7} [SEP] The problem is 10/14 - 5 5/9. The student response is 4 2/7. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for subtraction. [SEP]",conv-c,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 4\,\frac{2}{7}","The problem is 10/14 - 5 5/9. The student response is 4 2/7. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for subtraction.",SUB FRAC 10 14 ADD INT 5 FRAC 5 9,"4\,\frac{2}{7}","\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 4\,\frac{2}{7}",ADD INT 4 FRAC 2 7,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ ADD INT 4 FRAC 2 7,10/14 - 5 5/9
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, -1\,\frac{17}{23} [SEP] The problem is 10/14 - 5 5/9. The student response is -1 17/23. Conversion behavior present but not matching common patterns; representation changed before carrying out subtraction. [SEP]",conv-d,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, -1\,\frac{17}{23}",The problem is 10/14 - 5 5/9. The student response is -1 17/23. Conversion behavior present but not matching common patterns; representation changed before carrying out subtraction.,SUB FRAC 10 14 ADD INT 5 FRAC 5 9,"-1\,\frac{17}{23}","\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, -1\,\frac{17}{23}",SUB INT 0 ADD INT 1 FRAC 17 23,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ SUB INT 0 ADD INT 1 FRAC 17 23,10/14 - 5 5/9
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 4\,\frac{53}{63} [SEP] The problem is 10/14 - 5 5/9. The student response is 4 53/63. Misapplied operation property: an additive-inverse transformation seems to have been introduced. [SEP]",po-a,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 4\,\frac{53}{63}",The problem is 10/14 - 5 5/9. The student response is 4 53/63. Misapplied operation property: an additive-inverse transformation seems to have been introduced.,SUB FRAC 10 14 ADD INT 5 FRAC 5 9,"4\,\frac{53}{63}","\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 4\,\frac{53}{63}",ADD INT 4 FRAC 53 63,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ ADD INT 4 FRAC 53 63,10/14 - 5 5/9
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, -\frac{63}{305} [SEP] The problem is 10/14 - 5 5/9. The student response is -63/305. Misapplied operation property: a multiplicative inverse/reciprocal was applied to transform the expression. [SEP]",po-b,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, -\frac{63}{305}",The problem is 10/14 - 5 5/9. The student response is -63/305. Misapplied operation property: a multiplicative inverse/reciprocal was applied to transform the expression.,SUB FRAC 10 14 ADD INT 5 FRAC 5 9,-\frac{63}{305},"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, -\frac{63}{305}",FRAC -63 305,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ FRAC -63 305,10/14 - 5 5/9
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 21\,\frac{17}{23} [SEP] The problem is 10/14 - 5 5/9. The student response is 21 17/23. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for subtraction. [SEP]",po-c,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 21\,\frac{17}{23}",The problem is 10/14 - 5 5/9. The student response is 21 17/23. Misapplied operation property: a distributive-like rewrite over fractional parts appears to have been used for subtraction.,SUB FRAC 10 14 ADD INT 5 FRAC 5 9,"21\,\frac{17}{23}","\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 21\,\frac{17}{23}",ADD INT 21 FRAC 17 23,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ ADD INT 21 FRAC 17 23,10/14 - 5 5/9
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, \frac{12}{1} [SEP] The problem is 10/14 - 5 5/9. The student response is 12/1. Other property-of-operation handling that does not follow the standard algorithm. [SEP]",po-d,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, \frac{12}{1}",The problem is 10/14 - 5 5/9. The student response is 12/1. Other property-of-operation handling that does not follow the standard algorithm.,SUB FRAC 10 14 ADD INT 5 FRAC 5 9,\frac{12}{1},"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, \frac{12}{1}",FRAC 12 1,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ FRAC 12 1,10/14 - 5 5/9
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, \frac{10}{23} [SEP] The problem is 10/14 - 5 5/9. The student response is 10/23. Denominator issue: operated across denominators or failed to establish a proper common denominator before subtraction. [SEP]",pf-a,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, \frac{10}{23}",The problem is 10/14 - 5 5/9. The student response is 10/23. Denominator issue: operated across denominators or failed to establish a proper common denominator before subtraction.,SUB FRAC 10 14 ADD INT 5 FRAC 5 9,\frac{10}{23},"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, \frac{10}{23}",FRAC 10 23,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ FRAC 10 23,10/14 - 5 5/9
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 6\,\frac{2}{3} [SEP] The problem is 10/14 - 5 5/9. The student response is 6 2/3. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for subtraction. [SEP]",pf-b,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 6\,\frac{2}{3}",The problem is 10/14 - 5 5/9. The student response is 6 2/3. Denominator issue: incorrectly chose one denominator as if common (or renamed fractions inconsistently) for subtraction.,SUB FRAC 10 14 ADD INT 5 FRAC 5 9,"6\,\frac{2}{3}","\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 6\,\frac{2}{3}",ADD INT 6 FRAC 2 3,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ ADD INT 6 FRAC 2 3,10/14 - 5 5/9
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 35\,\frac{5}{7} [SEP] The problem is 10/14 - 5 5/9. The student response is 35 5/7. Numerator issue: operated on numerators in isolation from denominators. [SEP]",pf-c,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 35\,\frac{5}{7}",The problem is 10/14 - 5 5/9. The student response is 35 5/7. Numerator issue: operated on numerators in isolation from denominators.,SUB FRAC 10 14 ADD INT 5 FRAC 5 9,"35\,\frac{5}{7}","\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 35\,\frac{5}{7}",ADD INT 35 FRAC 5 7,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ ADD INT 35 FRAC 5 7,10/14 - 5 5/9
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 6\,\frac{2}{3} [SEP] The problem is 10/14 - 5 5/9. The student response is 6 2/3. Other numerator-only handling that breaks the fraction-computation procedure. [SEP]",pf-d,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 6\,\frac{2}{3}",The problem is 10/14 - 5 5/9. The student response is 6 2/3. Other numerator-only handling that breaks the fraction-computation procedure.,SUB FRAC 10 14 ADD INT 5 FRAC 5 9,"6\,\frac{2}{3}","\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, 6\,\frac{2}{3}",ADD INT 6 FRAC 2 3,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ ADD INT 6 FRAC 2 3,10/14 - 5 5/9
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, -\frac{20}{63} [SEP] The problem is 10/14 - 5 5/9. The student response is -20/63. Used denominator product in a context of subtraction where equal denominators are required. [SEP]",pf-e,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, -\frac{20}{63}",The problem is 10/14 - 5 5/9. The student response is -20/63. Used denominator product in a context of subtraction where equal denominators are required.,SUB FRAC 10 14 ADD INT 5 FRAC 5 9,-\frac{20}{63},"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, -\frac{20}{63}",FRAC -20 63,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ FRAC -20 63,10/14 - 5 5/9
"[CLS] \frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, -4\,\frac{52}{63} [SEP] The problem is 10/14 - 5 5/9. The student response is -4 52/63. Arithmetic slip: local integer/computation error likely occurred. [SEP]",a,"\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, -4\,\frac{52}{63}",The problem is 10/14 - 5 5/9. The student response is -4 52/63. Arithmetic slip: local integer/computation error likely occurred.,SUB FRAC 10 14 ADD INT 5 FRAC 5 9,"-4\,\frac{52}{63}","\frac{10}{14} \, - \, 5\,\frac{5}{9} \,=\, -4\,\frac{52}{63}",SUB INT 0 ADD INT 4 FRAC 52 63,SUB FRAC 10 14 ADD INT 5 FRAC 5 9 EQ SUB INT 0 ADD INT 4 FRAC 52 63,10/14 - 5 5/9
"[CLS] \frac{20}{14} \, + \, \frac{35}{20} \,=\, 1\,\frac{21}{34} [SEP] The problem is 20/14 + 35/20. The student response is 1 21/34. Likely a conversion issue: bundling whole and fractional parts, then operating across them during addition. [SEP]",conv-a,"\frac{20}{14} \, + \, \frac{35}{20} \,=\, 1\,\frac{21}{34}","The problem is 20/14 + 35/20. The student response is 1 21/34. Likely a conversion issue: bundling whole and fractional parts, then operating across them during addition.",ADD FRAC 20 14 FRAC 35 20,"1\,\frac{21}{34}","\frac{20}{14} \, + \, \frac{35}{20} \,=\, 1\,\frac{21}{34}",ADD INT 1 FRAC 21 34,ADD FRAC 20 14 FRAC 35 20 EQ ADD INT 1 FRAC 21 34,20/14 + 35/20
"[CLS] \frac{20}{14} \, + \, \frac{35}{20} \,=\, \frac{40}{49} [SEP] The problem is 20/14 + 35/20. The student response is 40/49. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing addition correctly. [SEP]",conv-b,"\frac{20}{14} \, + \, \frac{35}{20} \,=\, \frac{40}{49}",The problem is 20/14 + 35/20. The student response is 40/49. Likely a conversion issue: using a reciprocal/cross-inversion step during setup rather than performing addition correctly.,ADD FRAC 20 14 FRAC 35 20,\frac{40}{49},"\frac{20}{14} \, + \, \frac{35}{20} \,=\, \frac{40}{49}",FRAC 40 49,ADD FRAC 20 14 FRAC 35 20 EQ FRAC 40 49,20/14 + 35/20
"[CLS] \frac{20}{14} \, + \, \frac{35}{20} \,=\, 3\,\frac{13}{14} [SEP] The problem is 20/14 + 35/20. The student response is 3 13/14. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for addition. [SEP]",conv-c,"\frac{20}{14} \, + \, \frac{35}{20} \,=\, 3\,\frac{13}{14}","The problem is 20/14 + 35/20. The student response is 3 13/14. Likely a conversion issue: altering representations (e.g., combining parts) before aligning terms required for addition.",ADD FRAC 20 14 FRAC 35 20,"3\,\frac{13}{14}","\frac{20}{14} \, + \, \frac{35}{20} \,=\, 3\,\frac{13}{14}",ADD INT 3 FRAC 13 14,ADD FRAC 20 14 FRAC 35 20 EQ ADD INT 3 FRAC 13 14,20/14 + 35/20
